Colgan_2016_dam_dn	SL1344_ncRNA_2
Colgan_2016_dam_dn	SL1344_ncRNA_15
Colgan_2016_dam_dn	SL1344_ncRNA_135
Colgan_2016_dam_dn	SL1344_ncRNA_142
Colgan_2016_dam_dn	SL1344_ncRNA_172
Colgan_2016_dam_dn	SL1344_ncRNA_245
Colgan_2016_dam_dn	SL1344_ncRNA_264
Colgan_2016_dam_dn	SL1344_0012
Colgan_2016_dam_dn	SL1344_0013
Colgan_2016_dam_dn	SL1344_0480
Colgan_2016_dam_dn	SL1344_0497
Colgan_2016_dam_dn	SL1344_0547
Colgan_2016_dam_dn	SL1344_0548
Colgan_2016_dam_dn	SL1344_0549
Colgan_2016_dam_dn	SL1344_0720
Colgan_2016_dam_dn	SL1344_0721
Colgan_2016_dam_dn	SL1344_1759
Colgan_2016_dam_dn	SL1344_1888
Colgan_2016_dam_dn	SL1344_2654
Colgan_2016_dam_dn	SL1344_2950
Colgan_2016_dam_dn	SL1344_2951
Colgan_2016_dam_dn	SL1344_3189
Colgan_2016_dam_dn	SL1344_3480
Colgan_2016_dam_dn	SL1344_3481
Colgan_2016_dam_dn	SL1344_3558
Colgan_2016_dam_dn	SL1344_3559
Colgan_2016_dam_dn	SL1344_3848
Colgan_2016_dam_dn	SL1344_3850
Colgan_2016_dam_dn	SL1344_3851
Colgan_2016_dam_dn	SL1344_4040
Colgan_2016_dam_dn	SL1344_4041
Colgan_2016_dam_dn	SL1344_4163
Colgan_2016_dam_dn	SL1344_4164
Colgan_2016_dam_dn	SL1344_4166
Colgan_2016_dam_dn	SL1344_4167
Colgan_2016_dam_dn	SL1344_4168
Colgan_2016_dam_dn	SL1344_4169
Colgan_2016_dam_dn	SL1344_4263
Colgan_2016_dam_dn	SL1344_4463
Colgan_2016_dam_up	SL1344_ncRNA_63
Colgan_2016_dam_up	SL1344_ncRNA_94
Colgan_2016_dam_up	SL1344_ncRNA_132
Colgan_2016_dam_up	SL1344_0947
Colgan_2016_dam_up	SL1344_0948
Colgan_2016_dam_up	SL1344_0949
Colgan_2016_dam_up	SL1344_0957
Colgan_2016_dam_up	SL1344_0982
Colgan_2016_dam_up	SL1344_0996
Colgan_2016_dam_up	SL1344_1011
Colgan_2016_dam_up	SL1344_1029
Colgan_2016_dam_up	SL1344_1099
Colgan_2016_dam_up	SL1344_1244
Colgan_2016_dam_up	SL1344_1555
Colgan_2016_dam_up	SL1344_1637
Colgan_2016_dam_up	SL1344_1814
Colgan_2016_dam_up	SL1344_1815
Colgan_2016_dam_up	SL1344_1816
Colgan_2016_dam_up	SL1344_1926
Colgan_2016_dam_up	SL1344_1940
Colgan_2016_dam_up	SL1344_1951
Colgan_2016_dam_up	SL1344_1953
Colgan_2016_dam_up	SL1344_1968
Colgan_2016_dam_up	SL1344_1969
Colgan_2016_dam_up	SL1344_1975
Colgan_2016_dam_up	SL1344_2185
Colgan_2016_dam_up	SL1344_2186
Colgan_2016_dam_up	SL1344_2549
Colgan_2016_dam_up	SL1344_2583
Colgan_2016_dam_up	SL1344_2584
Colgan_2016_dam_up	SL1344_2586
Colgan_2016_dam_up	SL1344_2596
Colgan_2016_dam_up	SL1344_2656
Colgan_2016_dam_up	SL1344_2755
Colgan_2016_dam_up	SL1344_2756
Colgan_2016_dam_up	SL1344_2780
Colgan_2016_dam_up	SL1344_2851
Colgan_2016_dam_up	SL1344_2852
Colgan_2016_dam_up	SL1344_2853
Colgan_2016_dam_up	SL1344_2854
Colgan_2016_dam_up	SL1344_2864
Colgan_2016_dam_up	SL1344_2865
Colgan_2016_dam_up	SL1344_2869
Colgan_2016_dam_up	SL1344_2872
Colgan_2016_dam_up	SL1344_2873
Colgan_2016_dam_up	SL1344_2874
Colgan_2016_dam_up	SL1344_2875
Colgan_2016_dam_up	SL1344_2876
Colgan_2016_dam_up	SL1344_2877
Colgan_2016_dam_up	SL1344_2878
Colgan_2016_dam_up	SL1344_3008
Colgan_2016_dam_up	SL1344_3253
Colgan_2016_dam_up	SL1344_3450
Colgan_2016_dam_up	SL1344_4193
Colgan_2016_dam_up	SL1344_4196
Colgan_2016_fliZ_dn	SL1344_ncRNA_9
Colgan_2016_fliZ_dn	SL1344_ncRNA_79
Colgan_2016_fliZ_dn	SL1344_ncRNA_189
Colgan_2016_fliZ_dn	SL1344_0336
Colgan_2016_fliZ_dn	SL1344_0758
Colgan_2016_fliZ_dn	SL1344_0759
Colgan_2016_fliZ_dn	SL1344_0760
Colgan_2016_fliZ_dn	SL1344_1027
Colgan_2016_fliZ_dn	SL1344_1029
Colgan_2016_fliZ_dn	SL1344_1030
Colgan_2016_fliZ_dn	SL1344_1064
Colgan_2016_fliZ_dn	SL1344_1109
Colgan_2016_fliZ_dn	SL1344_1120
Colgan_2016_fliZ_dn	SL1344_1121
Colgan_2016_fliZ_dn	SL1344_1177
Colgan_2016_fliZ_dn	SL1344_1184
Colgan_2016_fliZ_dn	SL1344_1235
Colgan_2016_fliZ_dn	SL1344_1263
Colgan_2016_fliZ_dn	SL1344_1264
Colgan_2016_fliZ_dn	SL1344_1325
Colgan_2016_fliZ_dn	SL1344_1326
Colgan_2016_fliZ_dn	SL1344_1330
Colgan_2016_fliZ_dn	SL1344_1332
Colgan_2016_fliZ_dn	SL1344_1333
Colgan_2016_fliZ_dn	SL1344_1334
Colgan_2016_fliZ_dn	SL1344_1340
Colgan_2016_fliZ_dn	SL1344_1341
Colgan_2016_fliZ_dn	SL1344_1342
Colgan_2016_fliZ_dn	SL1344_1343
Colgan_2016_fliZ_dn	SL1344_1530A
Colgan_2016_fliZ_dn	SL1344_1531
Colgan_2016_fliZ_dn	SL1344_1556
Colgan_2016_fliZ_dn	SL1344_1559
Colgan_2016_fliZ_dn	SL1344_1784
Colgan_2016_fliZ_dn	SL1344_1852
Colgan_2016_fliZ_dn	SL1344_1853
Colgan_2016_fliZ_dn	SL1344_1854
Colgan_2016_fliZ_dn	SL1344_1856
Colgan_2016_fliZ_dn	SL1344_1857
Colgan_2016_fliZ_dn	SL1344_1858
Colgan_2016_fliZ_dn	SL1344_1888
Colgan_2016_fliZ_dn	SL1344_1896
Colgan_2016_fliZ_dn	SL1344_2043
Colgan_2016_fliZ_dn	SL1344_2225
Colgan_2016_fliZ_dn	SL1344_2226
Colgan_2016_fliZ_dn	SL1344_2227
Colgan_2016_fliZ_dn	SL1344_2228
Colgan_2016_fliZ_dn	SL1344_2229
Colgan_2016_fliZ_dn	SL1344_2230
Colgan_2016_fliZ_dn	SL1344_2231
Colgan_2016_fliZ_dn	SL1344_2283
Colgan_2016_fliZ_dn	SL1344_2846
Colgan_2016_fliZ_dn	SL1344_2847
Colgan_2016_fliZ_dn	SL1344_2848
Colgan_2016_fliZ_dn	SL1344_2849
Colgan_2016_fliZ_dn	SL1344_2850
Colgan_2016_fliZ_dn	SL1344_2851
Colgan_2016_fliZ_dn	SL1344_2852
Colgan_2016_fliZ_dn	SL1344_2853
Colgan_2016_fliZ_dn	SL1344_2854
Colgan_2016_fliZ_dn	SL1344_2855
Colgan_2016_fliZ_dn	SL1344_2856
Colgan_2016_fliZ_dn	SL1344_2857
Colgan_2016_fliZ_dn	SL1344_2858
Colgan_2016_fliZ_dn	SL1344_2860
Colgan_2016_fliZ_dn	SL1344_2861
Colgan_2016_fliZ_dn	SL1344_2862
Colgan_2016_fliZ_dn	SL1344_2863
Colgan_2016_fliZ_dn	SL1344_2864
Colgan_2016_fliZ_dn	SL1344_2865
Colgan_2016_fliZ_dn	SL1344_2866
Colgan_2016_fliZ_dn	SL1344_2867
Colgan_2016_fliZ_dn	SL1344_2868
Colgan_2016_fliZ_dn	SL1344_2869
Colgan_2016_fliZ_dn	SL1344_2870
Colgan_2016_fliZ_dn	SL1344_2871
Colgan_2016_fliZ_dn	SL1344_2873
Colgan_2016_fliZ_dn	SL1344_2874
Colgan_2016_fliZ_dn	SL1344_2875
Colgan_2016_fliZ_dn	SL1344_2876
Colgan_2016_fliZ_dn	SL1344_2877
Colgan_2016_fliZ_dn	SL1344_2878
Colgan_2016_fliZ_dn	SL1344_2879
Colgan_2016_fliZ_dn	SL1344_2924
Colgan_2016_fliZ_dn	SL1344_3112
Colgan_2016_fliZ_dn	SL1344_3128
Colgan_2016_fliZ_dn	SL1344_3129
Colgan_2016_fliZ_dn	SL1344_3130
Colgan_2016_fliZ_dn	SL1344_3189
Colgan_2016_fliZ_dn	SL1344_3190
Colgan_2016_fliZ_dn	SL1344_3569
Colgan_2016_fliZ_dn	SL1344_3576
Colgan_2016_fliZ_dn	SL1344_4028
Colgan_2016_fliZ_dn	SL1344_4195
Colgan_2016_fliZ_dn	SL1344_4196
Colgan_2016_fliZ_dn	SL1344_4197
Colgan_2016_fliZ_dn	SL1344_4198
Colgan_2016_fliZ_dn	SL1344_4214
Colgan_2016_fliZ_dn	SL1344_4248
Colgan_2016_fliZ_dn	SL1344_4250
Colgan_2016_fliZ_dn	SL1344_4251
Colgan_2016_fliZ_dn	SL1344_4464
Colgan_2016_fliZ_up	SL1344_ncRNA_111
Colgan_2016_fliZ_up	SL1344_0068
Colgan_2016_fliZ_up	SL1344_1255
Colgan_2016_fliZ_up	SL1344_1494
Colgan_2016_fliZ_up	SL1344_1659
Colgan_2016_fliZ_up	SL1344_1660
Colgan_2016_fliZ_up	SL1344_1661
Colgan_2016_fliZ_up	SL1344_1662
Colgan_2016_fliZ_up	SL1344_2405
Colgan_2016_fliZ_up	SL1344_2406
Colgan_2016_fliZ_up	SL1344_2407
Colgan_2016_fliZ_up	SL1344_2527
Colgan_2016_fliZ_up	SL1344_2755
Colgan_2016_fliZ_up	SL1344_2756
Colgan_2016_fliZ_up	SL1344_2912
Colgan_2016_fliZ_up	SL1344_2913
Colgan_2016_fliZ_up	SL1344_2914
Colgan_2016_fliZ_up	SL1344_2927
Colgan_2016_fliZ_up	SL1344_4114
Colgan_2016_fliZ_up	SL1344_4443
Colgan_2016_fliZ_up	SL1344_4444
Colgan_2016_fur_dn	SL1344_ncRNA_9
Colgan_2016_fur_dn	SL1344_ncRNA_79
Colgan_2016_fur_dn	SL1344_ncRNA_105
Colgan_2016_fur_dn	SL1344_ncRNA_110
Colgan_2016_fur_dn	SL1344_ncRNA_118
Colgan_2016_fur_dn	SL1344_ncRNA_126
Colgan_2016_fur_dn	SL1344_ncRNA_133
Colgan_2016_fur_dn	SL1344_ncRNA_142
Colgan_2016_fur_dn	SL1344_ncRNA_148
Colgan_2016_fur_dn	SL1344_ncRNA_189
Colgan_2016_fur_dn	SL1344_ncRNA_212
Colgan_2016_fur_dn	SL1344_ncRNA_235
Colgan_2016_fur_dn	SL1344_ncRNA_246
Colgan_2016_fur_dn	SL1344_ncRNA_255
Colgan_2016_fur_dn	SL1344_ncRNA_264
Colgan_2016_fur_dn	SL1344_ncRNA_266
Colgan_2016_fur_dn	SL1344_ncRNA_272
Colgan_2016_fur_dn	SL1344_0118
Colgan_2016_fur_dn	SL1344_0141
Colgan_2016_fur_dn	SL1344_0151
Colgan_2016_fur_dn	SL1344_0217
Colgan_2016_fur_dn	SL1344_0218
Colgan_2016_fur_dn	SL1344_0255
Colgan_2016_fur_dn	SL1344_0300
Colgan_2016_fur_dn	SL1344_0313
Colgan_2016_fur_dn	SL1344_0401
Colgan_2016_fur_dn	SL1344_0407
Colgan_2016_fur_dn	SL1344_0441
Colgan_2016_fur_dn	SL1344_0445
Colgan_2016_fur_dn	SL1344_0481
Colgan_2016_fur_dn	SL1344_0526
Colgan_2016_fur_dn	SL1344_0527
Colgan_2016_fur_dn	SL1344_0534
Colgan_2016_fur_dn	SL1344_0669
Colgan_2016_fur_dn	SL1344_0670
Colgan_2016_fur_dn	SL1344_0715
Colgan_2016_fur_dn	SL1344_0716
Colgan_2016_fur_dn	SL1344_0717
Colgan_2016_fur_dn	SL1344_0722
Colgan_2016_fur_dn	SL1344_0723
Colgan_2016_fur_dn	SL1344_0724
Colgan_2016_fur_dn	SL1344_0725
Colgan_2016_fur_dn	SL1344_0731
Colgan_2016_fur_dn	SL1344_0758
Colgan_2016_fur_dn	SL1344_0759
Colgan_2016_fur_dn	SL1344_0760
Colgan_2016_fur_dn	SL1344_0902
Colgan_2016_fur_dn	SL1344_0930
Colgan_2016_fur_dn	SL1344_0936
Colgan_2016_fur_dn	SL1344_1007
Colgan_2016_fur_dn	SL1344_1029
Colgan_2016_fur_dn	SL1344_1030
Colgan_2016_fur_dn	SL1344_1031
Colgan_2016_fur_dn	SL1344_1082
Colgan_2016_fur_dn	SL1344_1083
Colgan_2016_fur_dn	SL1344_1108
Colgan_2016_fur_dn	SL1344_1109
Colgan_2016_fur_dn	SL1344_1110
Colgan_2016_fur_dn	SL1344_1111
Colgan_2016_fur_dn	SL1344_1112
Colgan_2016_fur_dn	SL1344_1113
Colgan_2016_fur_dn	SL1344_1114
Colgan_2016_fur_dn	SL1344_1115
Colgan_2016_fur_dn	SL1344_1116
Colgan_2016_fur_dn	SL1344_1117
Colgan_2016_fur_dn	SL1344_1118
Colgan_2016_fur_dn	SL1344_1119
Colgan_2016_fur_dn	SL1344_1128
Colgan_2016_fur_dn	SL1344_1263
Colgan_2016_fur_dn	SL1344_1270
Colgan_2016_fur_dn	SL1344_1362
Colgan_2016_fur_dn	SL1344_1363
Colgan_2016_fur_dn	SL1344_1365
Colgan_2016_fur_dn	SL1344_1398
Colgan_2016_fur_dn	SL1344_1419
Colgan_2016_fur_dn	SL1344_1439
Colgan_2016_fur_dn	SL1344_1500
Colgan_2016_fur_dn	SL1344_1503
Colgan_2016_fur_dn	SL1344_1524
Colgan_2016_fur_dn	SL1344_1559
Colgan_2016_fur_dn	SL1344_1582
Colgan_2016_fur_dn	SL1344_1663
Colgan_2016_fur_dn	SL1344_1667
Colgan_2016_fur_dn	SL1344_1770
Colgan_2016_fur_dn	SL1344_1784
Colgan_2016_fur_dn	SL1344_1848
Colgan_2016_fur_dn	SL1344_1849
Colgan_2016_fur_dn	SL1344_1850
Colgan_2016_fur_dn	SL1344_1852
Colgan_2016_fur_dn	SL1344_1859
Colgan_2016_fur_dn	SL1344_1860
Colgan_2016_fur_dn	SL1344_1867
Colgan_2016_fur_dn	SL1344_1868
Colgan_2016_fur_dn	SL1344_1872
Colgan_2016_fur_dn	SL1344_1878
Colgan_2016_fur_dn	SL1344_1884
Colgan_2016_fur_dn	SL1344_1885
Colgan_2016_fur_dn	SL1344_1887
Colgan_2016_fur_dn	SL1344_1888
Colgan_2016_fur_dn	SL1344_1889
Colgan_2016_fur_dn	SL1344_1890
Colgan_2016_fur_dn	SL1344_1896
Colgan_2016_fur_dn	SL1344_1897
Colgan_2016_fur_dn	SL1344_1898
Colgan_2016_fur_dn	SL1344_1899
Colgan_2016_fur_dn	SL1344_1900
Colgan_2016_fur_dn	SL1344_1901
Colgan_2016_fur_dn	SL1344_1902
Colgan_2016_fur_dn	SL1344_1903
Colgan_2016_fur_dn	SL1344_1904
Colgan_2016_fur_dn	SL1344_1905
Colgan_2016_fur_dn	SL1344_1906
Colgan_2016_fur_dn	SL1344_1907
Colgan_2016_fur_dn	SL1344_1908
Colgan_2016_fur_dn	SL1344_1909
Colgan_2016_fur_dn	SL1344_2009
Colgan_2016_fur_dn	SL1344_2010
Colgan_2016_fur_dn	SL1344_2041
Colgan_2016_fur_dn	SL1344_2043
Colgan_2016_fur_dn	SL1344_2161
Colgan_2016_fur_dn	SL1344_2162
Colgan_2016_fur_dn	SL1344_2225
Colgan_2016_fur_dn	SL1344_2226
Colgan_2016_fur_dn	SL1344_2227
Colgan_2016_fur_dn	SL1344_2228
Colgan_2016_fur_dn	SL1344_2229
Colgan_2016_fur_dn	SL1344_2230
Colgan_2016_fur_dn	SL1344_2231
Colgan_2016_fur_dn	SL1344_2248
Colgan_2016_fur_dn	SL1344_2283
Colgan_2016_fur_dn	SL1344_2285
Colgan_2016_fur_dn	SL1344_2286
Colgan_2016_fur_dn	SL1344_2287
Colgan_2016_fur_dn	SL1344_2289
Colgan_2016_fur_dn	SL1344_2290
Colgan_2016_fur_dn	SL1344_2291
Colgan_2016_fur_dn	SL1344_2292
Colgan_2016_fur_dn	SL1344_2296
Colgan_2016_fur_dn	SL1344_2331
Colgan_2016_fur_dn	SL1344_2332
Colgan_2016_fur_dn	SL1344_2349
Colgan_2016_fur_dn	SL1344_2359
Colgan_2016_fur_dn	SL1344_2380
Colgan_2016_fur_dn	SL1344_2409
Colgan_2016_fur_dn	SL1344_2438
Colgan_2016_fur_dn	SL1344_2450
Colgan_2016_fur_dn	SL1344_2461
Colgan_2016_fur_dn	SL1344_2462
Colgan_2016_fur_dn	SL1344_2463
Colgan_2016_fur_dn	SL1344_2577
Colgan_2016_fur_dn	SL1344_2610
Colgan_2016_fur_dn	SL1344_2647
Colgan_2016_fur_dn	SL1344_2648
Colgan_2016_fur_dn	SL1344_2649
Colgan_2016_fur_dn	SL1344_2834
Colgan_2016_fur_dn	SL1344_2836
Colgan_2016_fur_dn	SL1344_2846
Colgan_2016_fur_dn	SL1344_2847
Colgan_2016_fur_dn	SL1344_2848
Colgan_2016_fur_dn	SL1344_2849
Colgan_2016_fur_dn	SL1344_2850
Colgan_2016_fur_dn	SL1344_2851
Colgan_2016_fur_dn	SL1344_2852
Colgan_2016_fur_dn	SL1344_2853
Colgan_2016_fur_dn	SL1344_2854
Colgan_2016_fur_dn	SL1344_2855
Colgan_2016_fur_dn	SL1344_2856
Colgan_2016_fur_dn	SL1344_2857
Colgan_2016_fur_dn	SL1344_2858
Colgan_2016_fur_dn	SL1344_2859
Colgan_2016_fur_dn	SL1344_2860
Colgan_2016_fur_dn	SL1344_2861
Colgan_2016_fur_dn	SL1344_2862
Colgan_2016_fur_dn	SL1344_2863
Colgan_2016_fur_dn	SL1344_2864
Colgan_2016_fur_dn	SL1344_2865
Colgan_2016_fur_dn	SL1344_2866
Colgan_2016_fur_dn	SL1344_2867
Colgan_2016_fur_dn	SL1344_2868
Colgan_2016_fur_dn	SL1344_2869
Colgan_2016_fur_dn	SL1344_2870
Colgan_2016_fur_dn	SL1344_2871
Colgan_2016_fur_dn	SL1344_2872
Colgan_2016_fur_dn	SL1344_2873
Colgan_2016_fur_dn	SL1344_2874
Colgan_2016_fur_dn	SL1344_2875
Colgan_2016_fur_dn	SL1344_2876
Colgan_2016_fur_dn	SL1344_2877
Colgan_2016_fur_dn	SL1344_2878
Colgan_2016_fur_dn	SL1344_2879
Colgan_2016_fur_dn	SL1344_2924
Colgan_2016_fur_dn	SL1344_2950
Colgan_2016_fur_dn	SL1344_2983
Colgan_2016_fur_dn	SL1344_3030
Colgan_2016_fur_dn	SL1344_3052
Colgan_2016_fur_dn	SL1344_3081
Colgan_2016_fur_dn	SL1344_3112
Colgan_2016_fur_dn	SL1344_3117
Colgan_2016_fur_dn	SL1344_3119
Colgan_2016_fur_dn	SL1344_3120
Colgan_2016_fur_dn	SL1344_3121
Colgan_2016_fur_dn	SL1344_3122
Colgan_2016_fur_dn	SL1344_3123
Colgan_2016_fur_dn	SL1344_3124
Colgan_2016_fur_dn	SL1344_3126
Colgan_2016_fur_dn	SL1344_3129
Colgan_2016_fur_dn	SL1344_3130
Colgan_2016_fur_dn	SL1344_3189
Colgan_2016_fur_dn	SL1344_3190
Colgan_2016_fur_dn	SL1344_3209
Colgan_2016_fur_dn	SL1344_3246
Colgan_2016_fur_dn	SL1344_3264
Colgan_2016_fur_dn	SL1344_3275
Colgan_2016_fur_dn	SL1344_3276
Colgan_2016_fur_dn	SL1344_3285
Colgan_2016_fur_dn	SL1344_3316
Colgan_2016_fur_dn	SL1344_3317
Colgan_2016_fur_dn	SL1344_3352
Colgan_2016_fur_dn	SL1344_3357
Colgan_2016_fur_dn	SL1344_3358
Colgan_2016_fur_dn	SL1344_3382
Colgan_2016_fur_dn	SL1344_3383
Colgan_2016_fur_dn	SL1344_3386
Colgan_2016_fur_dn	SL1344_3387
Colgan_2016_fur_dn	SL1344_3394
Colgan_2016_fur_dn	SL1344_3397
Colgan_2016_fur_dn	SL1344_3398
Colgan_2016_fur_dn	SL1344_3399
Colgan_2016_fur_dn	SL1344_3400
Colgan_2016_fur_dn	SL1344_3401
Colgan_2016_fur_dn	SL1344_3402
Colgan_2016_fur_dn	SL1344_3403
Colgan_2016_fur_dn	SL1344_3404
Colgan_2016_fur_dn	SL1344_3405
Colgan_2016_fur_dn	SL1344_3406
Colgan_2016_fur_dn	SL1344_3407
Colgan_2016_fur_dn	SL1344_3408
Colgan_2016_fur_dn	SL1344_3412
Colgan_2016_fur_dn	SL1344_3414
Colgan_2016_fur_dn	SL1344_3467
Colgan_2016_fur_dn	SL1344_3554
Colgan_2016_fur_dn	SL1344_3569
Colgan_2016_fur_dn	SL1344_3576
Colgan_2016_fur_dn	SL1344_3577
Colgan_2016_fur_dn	SL1344_3579
Colgan_2016_fur_dn	SL1344_3592
Colgan_2016_fur_dn	SL1344_3593
Colgan_2016_fur_dn	SL1344_3594
Colgan_2016_fur_dn	SL1344_3609
Colgan_2016_fur_dn	SL1344_3693
Colgan_2016_fur_dn	SL1344_3694
Colgan_2016_fur_dn	SL1344_3698
Colgan_2016_fur_dn	SL1344_3786
Colgan_2016_fur_dn	SL1344_3790
Colgan_2016_fur_dn	SL1344_3806
Colgan_2016_fur_dn	SL1344_3809
Colgan_2016_fur_dn	SL1344_3829
Colgan_2016_fur_dn	SL1344_3831
Colgan_2016_fur_dn	SL1344_3835
Colgan_2016_fur_dn	SL1344_3836
Colgan_2016_fur_dn	SL1344_3837
Colgan_2016_fur_dn	SL1344_3844
Colgan_2016_fur_dn	SL1344_3859
Colgan_2016_fur_dn	SL1344_3898
Colgan_2016_fur_dn	SL1344_3981
Colgan_2016_fur_dn	SL1344_3982
Colgan_2016_fur_dn	SL1344_3983
Colgan_2016_fur_dn	SL1344_3984
Colgan_2016_fur_dn	SL1344_4044
Colgan_2016_fur_dn	SL1344_4045
Colgan_2016_fur_dn	SL1344_4079
Colgan_2016_fur_dn	SL1344_4085
Colgan_2016_fur_dn	SL1344_4088
Colgan_2016_fur_dn	SL1344_4089
Colgan_2016_fur_dn	SL1344_4090
Colgan_2016_fur_dn	SL1344_4091
Colgan_2016_fur_dn	SL1344_4109
Colgan_2016_fur_dn	SL1344_4125
Colgan_2016_fur_dn	SL1344_4166
Colgan_2016_fur_dn	SL1344_4168
Colgan_2016_fur_dn	SL1344_4169
Colgan_2016_fur_dn	SL1344_4193
